# Spin 1
# Original Fermi-level:     -8.54323 eV
# DOS shifted relative to Fermi-level
#  Energy (eV)     DOS (/eV)    Local iDOS
      -8.18301       0.00000       0.00000
      -8.18110       0.00000       0.00000
      -8.17920       0.00000       0.00000
      -8.17729       0.00000       0.00000
      -8.17539       0.00000       0.00000
      -8.17348       0.00000       0.00000
      -8.17158       0.00000       0.00000
      -8.16967       0.00000       0.00000
      -8.16777       0.00000       0.00000
      -8.16586       0.00000       0.00000
      -8.16396       0.00000       0.00000
      -8.16206       0.00000       0.00000
      -8.16015       0.00000       0.00000
      -8.15825       0.00000       0.00000
      -8.15634       0.00000       0.00000
      -8.15444       0.00000       0.00000
      -8.15253       0.00000       0.00000
      -8.15063       0.00000       0.00000
      -8.14872       0.00000       0.00000
      -8.14682       0.00000       0.00000
      -8.14491       0.00000       0.00000
      -8.14301       0.00000       0.00000
      -8.14110       0.00000       0.00000
      -8.13920       0.00000       0.00000
      -8.13729       0.00000       0.00000
      -8.13539       0.00000       0.00000
      -8.13348       0.00000       0.00000
      -8.13158       0.00000       0.00000
      -8.12967       0.00000       0.00000
      -8.12777       0.00000       0.00000
      -8.12586       0.00000       0.00000
      -8.12396       0.00000       0.00000
      -8.12205       0.00000       0.00000
      -8.12015       0.00000       0.00000
      -8.11824       0.00000       0.00000
      -8.11634       0.00000       0.00000
      -8.11444       0.00000       0.00000
      -8.11253       0.00000       0.00000
      -8.11063       0.00000       0.00000
      -8.10872       0.00000       0.00000
      -8.10682       0.00000       0.00000
      -8.10491       0.00000       0.00000
      -8.10301       0.00000       0.00000
      -8.10110       0.00000       0.00000
      -8.09920       0.00000       0.00000
      -8.09729       0.00000       0.00000
      -8.09539       0.00000       0.00000
      -8.09348       0.00000       0.00000
      -8.09158       0.00000       0.00000
      -8.08967       0.00000       0.00000
      -8.08777       0.00000       0.00000
      -8.08586       0.00000       0.00000
      -8.08396       0.00000       0.00000
      -8.08205       0.00000       0.00000
      -8.08015       0.00000       0.00000
      -8.07824       0.00000       0.00000
      -8.07634       0.00000       0.00000
      -8.07443       0.00000       0.00000
      -8.07253       0.00000       0.00000
      -8.07062       0.00000       0.00000
      -8.06872       0.00000       0.00000
